id,offer_page_code,offer_title,vacants,type,to_apply,organization_id,specific_requirements,knowledge,salary,responsabilities,specific_location,city_id,end_date,url,current_date,active
481,481295,Practicante de Derecho,1.0,PROFESIONAL,Egresado/a universitario/a de la carrera de Derecho,7,,"Derecho Administrativo y/o Derecho ambiental.
Procesador de textos (Word, Open Office Write, etc.) a nivel básico.
Hoja de cálculo (Excel, OpeCalc, etc.) a nivel básico.
Programa de presentaciones (Power Point, Prezi, etc.) a nivel básico.",1356.0,,"Sede Central de OEFA - Lima, Av. Faustino Sánchez Carrión 603 - Jesús María",2,2025-04-23,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-oefa-derecho-abril-2025-481295.html,2025-04-08 08:00:41,0
482,481344,"Practicante de Ingeniería Industrial, Contabilidad, Administración",1.0,PROFESIONAL,"Egresados y/o bachilleres de la carrera profesional de Ingeniería Industrial, Contabilidad, Administración o carreras afines",40,"Currículum Vitae con Documentos.
Constancia de Egresado y/o Bachiller (INDISPENSABLE).
Constancia de pertenecer al tercio/quinto superior de preferencia.
Documento Nacional de Identidad - DNI
Certificados y/o Capacitaciones.","Dinámico (a), Proactivo (a) Trabajo en Equipo, Trabajo bajo presión, Ética y Actitud Productiva.
Buen trato personal y social, ganas de superación profesional y personal.
Dispuesto (a) a pasar evaluación teórica y práctica.
Conocimiento en Office.",,,DEPARTAMENTO DE LOGÍSTICA - PUNO,7,2025-04-09,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-san-gaban-ingenieria-industrial-contabilidad-administracion-abril-2025-481344.html,2025-04-08 08:00:41,0
483,481291,Practicante de Derecho,1.0,PROFESIONAL,Egresado/a universitario/a de la carrera de Derecho,7,,"Derecho Administrativo y/o Derecho ambiental.
Procesador de textos (Word, Open Office Write, etc.) a nivel básico.
Hoja de cálculo (Excel, OpeCalc, etc.) a nivel básico.
Programa de presentaciones (Power Point, Prezi, etc.) a nivel básico.",1356.0,,"Sede Central de OEFA - Lima, Av. Faustino Sánchez Carrión 603 - Jesús María",2,2025-04-23,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-oefa-derecho-abril-2025-481291.html,2025-04-08 08:00:41,0
484,481530,"Practicante de Derecho, Economía, Ingeniería de sistemas",2.0,PROFESIONAL,"Egresado de las carreras de Derecho, Economía o Ingeniería de sistemas Es indispensable no superar la condición de egresado universitario de los veinticuatro (24) últimos meses y no haber obtenido título profesional.",63,,"Normativa sobre protección al consumidor.
Microsoft Office a nivel de usuario.",1400.0,,Av. Mariscal Cáceres 1213 - Ayacucho - Huamanga - Ayacucho,10,2025-04-22,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-osiptel-derecho-economia-ingenieria-sistemas-abril-2025-481530.html,2025-04-08 08:00:41,0
485,481799,"Practicante de Secretariado Ejecutivo, Asistente Administrativo, Computación e Informática, Economía",1.0,PROFESIONAL,"Egresado/a Universitario o de Instituto Superior, Secretariado Ejecutivo, Asistente Administrativo, Computación e Informática, Administración, Contabilidad, Economía e Ingeniería de Sistemas",65,,"Conocimiento básico en Word, Excel y Power Point.",1130.0,"Apoyar a la Dirección de la I.E en la recepción y tramite de expedientes.
Apoyar en mantener organizado, custodiado, renovado y/o actualizado el acervo documentado de la Institución Educativa, y como también remitir la información solicitada en forma oportuna y precisa.
Apoyar a la Dirección de la I.E en el ordenamiento, selección, clasificación de documentos.
Apoyar en la notificación de documentos generados en la I.E, para las diversas instituciones y/o usuarios.
Recepción y derivación de documentos internos y externos que ingresan a la oficina de la Dirección de la I.E.
Apoyo en el seguimiento de los expedientes a cargo de la secretaria de Dirección de la I.E.
Apoyo en la preparación y foliación de los expedientes administrativos de la Dirección de la I.E.
Apoyo en la notificación de documentos que emita la Dirección de la I.E.
Realizar otras funciones de su competencia, que le encargue su jefe inmediato.",Institución Educativa - 32343-COCHAPATA,4,2025-04-22,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ugel-dos-mayo-secretariado-ejecutivo-asistente-administrativo-contabilidad-abril-2025-481799.html,2025-04-09 08:00:34,0
486,481653,"Practicante de Derecho, Administración, Economía",1.0,PROFESIONAL,"Egresados de la carrera profesional de Derecho, Administración o Economía",63,Es indispensable no superar la condición de egresado universitario de los veinticuatro (24) últimos meses y no haber obtenido título profesional.,"Normativa sobre protección al consumidor.
Microsoft Office a nivel de usuario.",1400.0,,"Calle Arequipa 1074 - Piura, Piura, Piura.",8,2025-04-23,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-osiptel-derecho-administracion-economia-abril-2025-481653.html,2025-04-09 08:00:34,0
487,481641,"Practicante de Derecho, Economía",1.0,PROFESIONAL,Egresados de la carrera profesional de Derecho o economía,63,Es indispensable no superar la condición de egresado universitario de los veinticuatro (24) últimos meses y no haber obtenido título profesional.,"Normativa sobre protección al consumidor.
Microsoft Office a nivel de usuario.",1400.0,,Jr. Tarapacá 609 - Pucallpa - Callería - Coronel Portillo,22,2025-04-23,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-osiptel-derecho-economia-abril-2025-481641.html,2025-04-09 08:00:34,0
488,481644,"Practicante de Derecho, Economía",1.0,PROFESIONAL,Egresados de la carrera profesional de Derecho o economía,63,Es indispensable no superar la condición de egresado universitario de los veinticuatro (24) últimos meses y no haber obtenido título profesional.,"Normativa sobre protección al consumidor.
Microsoft Office a nivel de usuario.",1400.0,,Av. Tacna 102.104. Wanchaq. Cusco.,12,2025-04-23,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-osiptel-derecho-economia-abril-2025-481644.html,2025-04-09 08:00:34,0
489,481796,"Practicante de Secretariado Ejecutivo, Asistente Administrativo, Computación e Informática, Economía",1.0,PROFESIONAL,"Egresado/a Universitario o de Instituto Superior, Secretariado Ejecutivo,Asistente Administrativo, Computación e Informática, Administración, Contabilidad, Economía e Ingeniería de Sistemas",65,,"Conocimiento básico en Word, Excel y Power Point.",1130.0,"Apoyar a la Dirección de la I.E en la recepción y trámite de expedientes.
Apoyar en mantener organizado, custodiado, renovado y/o actualizado el acervo documentado de la Institución Educativa, y como también remitir la información solicitada en forma oportuna y precisa.
Apoyar a la Dirección de la I.E en el ordenamiento, selección, clasificación de documentos.
Apoyar en la notificación de documentos generados en la I.E, para las diversas instituciones y/o usuarios.
Recepción y derivación de documentos internos y externos que ingresan a la oficina de la Dirección de la I.E.
Apoyo en el seguimiento de los expedientes a cargo de la secretaria de Dirección de la I.E.
Apoyo en la preparación y foliación de los expedientes administrativos de la Dirección de la I.E.
Apoyo en la notificación de documentos que emita la Dirección de la I.E.
Realizar otras funciones de su competencia, que le encargue su jefe inmediato.",Institución Educativa - JOSE MARIA ARGUEDAS - SHUNQUI,4,2025-04-22,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ugel-dos-mayo-secretariado-ejecutivo-asistente-administrativo-contabilidad-abril-2025-481796.html,2025-04-09 08:00:35,0
490,481879,Practicante de Derecho,1.0,PROFESIONAL,Egresada/o Universitaria/o de la carrera de Derecho,51,,,1130.0,"Apoyo en la elaboración de proyectos de memorandos absolviendo consultas sobre la normativa de contrataciones del Estado
Apoyo en la elaboración de proyectos de oficios relacionados con atención de solicitud de absolución de consultas
Apoyo en la elaboración de proyectos de informes y memorandos atendiendo pedidos de información.
Apoyo en el registro de información
Apoyo en el proceso de recolección de información y análisis para elaboraciÛn de documentos de carácter normativo
Apoyo en el proceso de recolección de información y análisis para elaboración de documentos de orientacion y otros productos para la mejora de la contratación pública.
Otras que le asigne el/la subdirector/a de la Subdirección de Normatividad.",Subdirección de Normatividad,2,2025-04-25,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-osce-derecho-abril-2025-481879.html,2025-04-09 08:00:35,0
491,481633,"Practicante de Ciencias de la Comunicación, periodismo",1.0,PROFESIONAL,Egresados de las carreras profesionales de Ciencias de la Comunicación y/o periodismo,63,Es indispensable no superar la condición de egresado universitario de los veinticuatro (24) últimos meses y no haber obtenido título profesional.,"Indispensable conocimiento intermedio en herramientas de Office: Word, Excel, Power Point y Google Drive
Conocimiento y manejo de redes sociales.",1400.0,,Av. Parque Norte N° 1180 - San Borja,2,2025-04-23,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-osiptel-ciencias-comunicacion-periodismo-abril-2025-481633.html,2025-04-09 08:00:35,0
492,481630,Practicante de Derecho,1.0,PROFESIONAL,Egresado de la carrera profesional de Derecho,63,Es indispensable no superar la condición de egresado universitario de los veinticuatro (24) últimos meses y no haber obtenido título profesional.,"Conocimiento en office (Word, Excel, Power Point) a nivel usuario.
Interés por temas de derecho al consumidor y derecho administrativo.
Vocación de servicio para atención al consumidor.",1400.0,,Calle de la Prosa N°136 - San Borja,2,2025-04-23,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-osiptel-derecho-abril-2025-481630.html,2025-04-09 08:00:35,0
493,481721,Practicante de Derecho,1.0,PROFESIONAL,Egresado universitario de la carrera profesional de Derecho,66,,"Conocimientos básicos en trámite de documentos administrativos, en el sector público y/o sector privado.
Ofimática nivel intermedio.",1200.0,,Intendencia Regional de Moquegua,19,2025-04-11,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-sunafil-derecho-abril-2025-481721.html,2025-04-09 08:00:35,0
494,481711,Practicante de Derecho,1.0,PROFESIONAL,Egresado universitario de la carrera profesional de Derecho,66,,"Conocimiento en derecho laboral.
Conocimiento en derecho administrativo.
Word, Excel y PowerPoint a nivel básico.",1200.0,,Intendencia Regional de Lima - Huacho.,2,2025-04-11,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-sunafil-derecho-abril-2025-481711.html,2025-04-09 08:00:36,0
495,481719,Practicante de Derecho,1.0,PROFESIONAL,Egresado universitario no mayor a seis (06) meses de la carrera profesional de Derecho,66,,"Conocimiento en Derecho Administrativo.
Gestión Pública.
Word, Excel y power point.",1200.0,,Intendencia Regional de Arequipa,23,2025-04-11,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-sunafil-derecho-abril-2025-481719.html,2025-04-09 08:00:36,0
496,481804,Practicante de Derecho,1.0,PRE-PROFESIONAL,Estudiante Universitario de los últimos 02 ciclos o último año de Derecho,65,,Conocimiento en Proceso Administrativo General y redacción de documentos de gestión administrativa,1130.0,"Atención al público y recepción de documentos administrativos varios.
Derivar y dominar el Sistema SINAD.
Revisar y derivar los expedientes sobre denuncias presentadas ante la Comisión Permanente de Procesos Administrativos Disciplinarios para Docentes (CPPADD)
Ordenamiento del acervo documentado y redacción de memos, oficios, informes, actas de sesión, agendas y documentos en general y otros.
Tramitar según corresponda los expedientes materia de análisis sea de personal docente y/o administrativo perteneciente a la jurisdicción de la UGEL Dos de Mayo.
Realizar otras funciones de su competencia, que le encargue su jefe inmediato.",Unidad Ejecutora 303 Educación Dos de Mayo - Oficina de Archivo,4,2025-04-22,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ugel-dos-mayo-derecho-abril-2025-481804.html,2025-04-09 08:00:36,0
497,481817,"Practicante de Contabilidad, Administración, Economía, Derecho",1.0,PROFESIONAL,"Egresados y/o bachilleres de la carrera profesional de Contabilidad, Administración, Economía y Derecho",40,"Currículum Vitae con Documentos.
Constancia de Egresado y/o Bachiller (INDISPENSABLE).
Constancia de pertenecer al tercio/quinto superior de preferencia.
Documento Nacional de Identidad - DNI
Certificados y/o Capacitaciones.
Conocimiento en Ofimática a nivel de usuario.",,,,OFICINA DE ORGANO DE CONTROL INSTITUCIONAL,7,2025-04-10,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-san-gaban-contabilidad-administracion-economia-derecho-abril-2025-481817.html,2025-04-09 08:00:36,0
498,481716,"Practicante de Administración, Ciencias de la Comunicación, Derecho",1.0,PROFESIONAL,"Egresado universitario de la carrera profesional de Administración, Ciencias de la Comunicación o Derecho",66,,"Expresión Oral.
Conocimiento en gestión de capacitaciones.
Word, Excel y PowerPoint a nivel intermedio.",1200.0,,Intendencia Regional de Ayacucho,10,2025-04-11,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-sunafil-administracion-ciencias-comunicacion-derecho-abril-2025-481716.html,2025-04-09 08:00:36,0
499,481725,"Practicante de Administración, Derecho",1.0,PROFESIONAL,Egresado universitario no mayor a diez (10) meses de la carrera profesional de administración o derecho,66,,"Conocimiento en la Ley del Procedimiento Administrativo General.
Conocimiento en computación y herramientas de internet.",1200.0,,Unidad de Atención al Ciudadano y Gestión Documental de la Gerencia General,2,2025-04-11,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-sunafil-administracion-derecho-abril-2025-481725.html,2025-04-09 08:00:37,0
